operation_id,container_id,operation_type,location_id,resource_id,planned_start,planned_end,due_time,lateness_minutes,dependencies,critical_path_minutes
CBFU0000054:OUTBOUND,CBFU0000054,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-09T11:29:00,2026-06-09T12:10:00,2026-06-10T17:30:00,0,"[""CBFU0000054:STORAGE_PICK""]",160
UNEU0000039:CROSSDOCK,UNEU0000039,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-09T11:29:00,2026-06-09T13:07:00,2026-06-10T02:00:00,0,"[""UNEU0000039:RECEIVE""]",256
MNXU0000082:DRAY_IN,MNXU0000082,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T11:31:00,2026-06-09T12:21:00,2026-06-11T00:18:00,0,"[""MNXU0000082:GATE_READY""]",283
AKFU0000091:GATE_READY,AKFU0000091,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T11:33:00,2026-06-09T11:42:00,2026-06-11T06:12:00,0,"[""AKFU0000091:DISCHARGE""]",466
BLJU0000095:DISCHARGE,BLJU0000095,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T11:36:00,2026-06-09T11:57:00,2026-06-11T12:36:00,0,[],466
XENU0000075:DRAY_OUT,XENU0000075,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T11:41:00,2026-06-09T12:37:00,2026-06-11T11:36:00,0,"[""XENU0000075:OUTBOUND""]",97
AKFU0000091:DRAY_IN,AKFU0000091,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T11:42:00,2026-06-09T13:00:00,2026-06-11T06:12:00,0,"[""AKFU0000091:GATE_READY""]",457
BHWU0000097:DISCHARGE,BHWU0000097,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T11:48:00,2026-06-09T12:04:00,2026-06-11T12:48:00,0,[],476
IGFU0000093:GATE_READY,IGFU0000093,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T11:48:00,2026-06-09T11:58:00,2026-06-11T23:24:00,0,"[""IGFU0000093:DISCHARGE""]",537
WKMU0000081:RECEIVE,WKMU0000081,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T11:49:00,2026-06-09T12:42:00,2026-06-10T19:12:00,0,"[""WKMU0000081:DRAY_IN""]",344
HZNU0000085:RECEIVE,HZNU0000085,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T11:55:00,2026-06-09T12:47:00,2026-06-10T21:36:00,0,"[""HZNU0000085:DRAY_IN""]",345
BLJU0000095:GATE_READY,BLJU0000095,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T11:57:00,2026-06-09T12:07:00,2026-06-11T12:36:00,0,"[""BLJU0000095:DISCHARGE""]",445
IGFU0000093:DRAY_IN,IGFU0000093,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T11:58:00,2026-06-09T13:11:00,2026-06-11T23:24:00,0,"[""IGFU0000093:GATE_READY""]",527
CHXU0000046:DRAY_OUT,CHXU0000046,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T11:59:00,2026-06-09T13:31:00,2026-06-10T17:42:00,0,"[""CHXU0000046:OUTBOUND""]",130
VELU0000099:DISCHARGE,VELU0000099,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T12:00:00,2026-06-09T12:18:00,2026-06-11T13:00:00,0,[],464
BHWU0000097:GATE_READY,BHWU0000097,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T12:04:00,2026-06-09T12:13:00,2026-06-11T12:48:00,0,"[""BHWU0000097:DISCHARGE""]",460
BLJU0000095:DRAY_IN,BLJU0000095,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T12:07:00,2026-06-09T13:42:00,2026-06-11T12:36:00,0,"[""BLJU0000095:GATE_READY""]",435
KUKU0000094:DISCHARGE,KUKU0000094,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T12:07:00,2026-06-09T12:19:00,2026-06-11T13:30:00,0,[],346
CBFU0000054:DRAY_OUT,CBFU0000054,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T12:10:00,2026-06-09T13:34:00,2026-06-10T17:30:00,0,"[""CBFU0000054:OUTBOUND""]",119
BHWU0000097:DRAY_IN,BHWU0000097,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T12:13:00,2026-06-09T13:24:00,2026-06-11T12:48:00,0,"[""BHWU0000097:GATE_READY""]",451
CEXU0000086:RECEIVE,CEXU0000086,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T12:13:00,2026-06-09T13:01:00,2026-06-11T04:42:00,0,"[""CEXU0000086:DRAY_IN""]",331
GJGU0000089:RECEIVE,GJGU0000089,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T12:18:00,2026-06-09T12:55:00,2026-06-10T20:00:00,0,"[""GJGU0000089:DRAY_IN""]",410
NLVU0000102:DISCHARGE,NLVU0000102,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T12:18:00,2026-06-09T12:33:00,2026-06-11T18:18:00,0,[],464
VELU0000099:GATE_READY,VELU0000099,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T12:18:00,2026-06-09T12:29:00,2026-06-11T13:00:00,0,"[""VELU0000099:DISCHARGE""]",446
XXLU0000083:RECEIVE,XXLU0000083,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T12:20:00,2026-06-09T13:15:00,2026-06-11T09:24:00,0,"[""XXLU0000083:DRAY_IN""]",383
OOYU0000103:DISCHARGE,OOYU0000103,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T12:24:00,2026-06-09T12:38:00,2026-06-11T07:24:00,0,[],470
VELU0000099:DRAY_IN,VELU0000099,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T12:29:00,2026-06-09T14:04:00,2026-06-11T13:00:00,0,"[""VELU0000099:GATE_READY""]",435
ZDQU0000101:DISCHARGE,ZDQU0000101,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T12:29:00,2026-06-09T12:43:00,2026-06-11T13:12:00,0,[],443
NLVU0000102:GATE_READY,NLVU0000102,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T12:33:00,2026-06-09T12:41:00,2026-06-11T18:18:00,0,"[""NLVU0000102:DISCHARGE""]",449
XENU0000075:DELIVERY,XENU0000075,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T12:37:00,2026-06-09T13:18:00,2026-06-11T11:36:00,0,"[""XENU0000075:DRAY_OUT""]",41
OOYU0000103:GATE_READY,OOYU0000103,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T12:38:00,2026-06-09T12:50:00,2026-06-11T07:24:00,0,"[""OOYU0000103:DISCHARGE""]",456
NLVU0000102:DRAY_IN,NLVU0000102,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T12:41:00,2026-06-09T14:16:00,2026-06-11T18:18:00,0,"[""NLVU0000102:GATE_READY""]",441
ZDQU0000101:GATE_READY,ZDQU0000101,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T12:43:00,2026-06-09T12:55:00,2026-06-11T13:12:00,0,"[""ZDQU0000101:DISCHARGE""]",429
MZRU0000072:CROSSDOCK,MZRU0000072,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-09T12:46:00,2026-06-09T14:04:00,2026-06-10T13:18:00,0,"[""MZRU0000072:RECEIVE""]",235
QAVU0000058:OUTBOUND,QAVU0000058,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-09T12:46:00,2026-06-09T13:25:00,2026-06-10T14:54:00,0,"[""QAVU0000058:CROSSDOCK""]",187
TJLU0000084:RECEIVE,TJLU0000084,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T12:47:00,2026-06-09T13:23:00,2026-06-11T13:30:00,0,"[""TJLU0000084:DRAY_IN""]",309
HJDU0000107:DISCHARGE,HJDU0000107,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T12:48:00,2026-06-09T13:08:00,2026-06-10T20:48:00,0,[],421
OOYU0000103:DRAY_IN,OOYU0000103,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T12:50:00,2026-06-09T13:51:00,2026-06-11T07:24:00,0,"[""OOYU0000103:GATE_READY""]",444
RYNU0000051:OUTBOUND,RYNU0000051,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-09T12:50:00,2026-06-09T13:34:00,2026-06-11T08:12:00,0,"[""RYNU0000051:STORAGE_PICK""]",164
SUGU0000096:DISCHARGE,SUGU0000096,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T12:50:00,2026-06-09T13:14:00,2026-06-11T23:42:00,0,[],417
GJGU0000089:STORAGE_PICK,GJGU0000089,warehouse_storage_pick,WH-01,WH-01_CROSSDOCK,2026-06-09T12:55:00,2026-06-09T16:41:00,2026-06-10T20:00:00,0,"[""GJGU0000089:RECEIVE""]",373
MNXU0000082:RECEIVE,MNXU0000082,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T12:55:00,2026-06-09T13:46:00,2026-06-11T00:18:00,0,"[""MNXU0000082:DRAY_IN""]",233
ZDQU0000101:DRAY_IN,ZDQU0000101,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T12:55:00,2026-06-09T14:24:00,2026-06-11T13:12:00,0,"[""ZDQU0000101:GATE_READY""]",417
PDAU0000059:DELIVERY,PDAU0000059,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T12:58:00,2026-06-09T13:22:00,2026-06-10T04:00:00,0,"[""PDAU0000059:DRAY_OUT""]",24
AKFU0000091:RECEIVE,AKFU0000091,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T13:00:00,2026-06-09T13:27:00,2026-06-11T06:12:00,0,"[""AKFU0000091:DRAY_IN""]",379
PBUU0000109:DISCHARGE,PBUU0000109,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T13:00:00,2026-06-09T13:15:00,2026-06-10T19:00:00,0,[],453
UNEU0000039:OUTBOUND,UNEU0000039,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-09T13:07:00,2026-06-09T13:40:00,2026-06-10T02:00:00,0,"[""UNEU0000039:CROSSDOCK""]",158
IGFU0000093:RECEIVE,IGFU0000093,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T13:11:00,2026-06-09T13:57:00,2026-06-11T23:24:00,0,"[""IGFU0000093:DRAY_IN""]",454
BZGU0000111:DISCHARGE,BZGU0000111,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T13:12:00,2026-06-09T13:24:00,2026-06-11T07:12:00,0,[],407
PBUU0000109:GATE_READY,PBUU0000109,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T13:15:00,2026-06-09T13:26:00,2026-06-10T19:00:00,0,"[""PBUU0000109:DISCHARGE""]",438
BIPU0000050:OUTBOUND,BIPU0000050,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-09T13:17:00,2026-06-09T13:44:00,2026-06-10T05:06:00,0,"[""BIPU0000050:STORAGE_PICK""]",115
BUKU0000112:DISCHARGE,BUKU0000112,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T13:18:00,2026-06-09T13:35:00,2026-06-11T23:18:00,0,[],445
BHWU0000097:RECEIVE,BHWU0000097,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T13:24:00,2026-06-09T14:13:00,2026-06-11T12:48:00,0,"[""BHWU0000097:DRAY_IN""]",380
QIZU0000113:DISCHARGE,QIZU0000113,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T13:24:00,2026-06-09T13:41:00,2026-06-11T14:24:00,0,[],424
QAVU0000058:DRAY_OUT,QAVU0000058,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T13:25:00,2026-06-09T15:11:00,2026-06-10T14:54:00,0,"[""QAVU0000058:OUTBOUND""]",148
PBUU0000109:DRAY_IN,PBUU0000109,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T13:26:00,2026-06-09T14:53:00,2026-06-10T19:00:00,0,"[""PBUU0000109:GATE_READY""]",427
PWEU0000106:DISCHARGE,PWEU0000106,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T13:26:00,2026-06-09T13:46:00,2026-06-10T18:42:00,0,[],410
AKFU0000091:STORAGE_PICK,AKFU0000091,warehouse_storage_pick,WH-02,WH-02_CROSSDOCK,2026-06-09T13:27:00,2026-06-09T16:38:00,2026-06-11T06:12:00,0,"[""AKFU0000091:RECEIVE""]",352
CHXU0000046:DELIVERY,CHXU0000046,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T13:31:00,2026-06-09T14:09:00,2026-06-10T17:42:00,0,"[""CHXU0000046:DRAY_OUT""]",38
CBFU0000054:DELIVERY,CBFU0000054,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T13:34:00,2026-06-09T14:09:00,2026-06-10T17:30:00,0,"[""CBFU0000054:DRAY_OUT""]",35
RYNU0000051:DRAY_OUT,RYNU0000051,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T13:34:00,2026-06-09T15:11:00,2026-06-11T08:12:00,0,"[""RYNU0000051:OUTBOUND""]",120
BUKU0000112:GATE_READY,BUKU0000112,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T13:35:00,2026-06-09T13:42:00,2026-06-11T23:18:00,0,"[""BUKU0000112:DISCHARGE""]",428
UNEU0000039:DRAY_OUT,UNEU0000039,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T13:40:00,2026-06-09T15:23:00,2026-06-10T02:00:00,0,"[""UNEU0000039:OUTBOUND""]",125
QIZU0000113:GATE_READY,QIZU0000113,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T13:41:00,2026-06-09T13:47:00,2026-06-11T14:24:00,0,"[""QIZU0000113:DISCHARGE""]",407
BLJU0000095:RECEIVE,BLJU0000095,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T13:42:00,2026-06-09T14:30:00,2026-06-11T12:36:00,0,"[""BLJU0000095:DRAY_IN""]",340
BTEU0000116:DISCHARGE,BTEU0000116,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T13:42:00,2026-06-09T14:02:00,2026-06-11T19:42:00,0,[],403
BUKU0000112:DRAY_IN,BUKU0000112,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T13:42:00,2026-06-09T14:58:00,2026-06-11T23:18:00,0,"[""BUKU0000112:GATE_READY""]",421
BIPU0000050:DRAY_OUT,BIPU0000050,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T13:44:00,2026-06-09T14:49:00,2026-06-10T05:06:00,0,"[""BIPU0000050:OUTBOUND""]",88
HJDU0000107:GATE_READY,HJDU0000107,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T13:46:00,2026-06-09T13:52:00,2026-06-10T20:48:00,0,"[""HJDU0000107:DISCHARGE""]",401
QIZU0000113:DRAY_IN,QIZU0000113,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T13:47:00,2026-06-09T14:37:00,2026-06-11T14:24:00,0,"[""QIZU0000113:GATE_READY""]",401
XFPU0000117:DISCHARGE,XFPU0000117,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T13:48:00,2026-06-09T14:09:00,2026-06-11T19:48:00,0,[],499
OOYU0000103:RECEIVE,OOYU0000103,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T13:51:00,2026-06-09T14:17:00,2026-06-11T07:24:00,0,"[""OOYU0000103:DRAY_IN""]",383
HJDU0000107:DRAY_IN,HJDU0000107,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T13:52:00,2026-06-09T15:17:00,2026-06-10T20:48:00,0,"[""HJDU0000107:GATE_READY""]",395
COFU0000118:DISCHARGE,COFU0000118,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T13:54:00,2026-06-09T14:10:00,2026-06-11T06:54:00,0,[],419
IGFU0000093:STORAGE_PICK,IGFU0000093,warehouse_storage_pick,WH-01,WH-01_CROSSDOCK,2026-06-09T13:57:00,2026-06-09T17:51:00,2026-06-11T23:24:00,0,"[""IGFU0000093:RECEIVE""]",408
MZRU0000072:OUTBOUND,MZRU0000072,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-09T14:04:00,2026-06-09T14:47:00,2026-06-10T13:18:00,0,"[""MZRU0000072:CROSSDOCK""]",157
VELU0000099:RECEIVE,VELU0000099,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T14:04:00,2026-06-09T14:39:00,2026-06-11T13:00:00,0,"[""VELU0000099:DRAY_IN""]",340
WXPU0000120:DISCHARGE,WXPU0000120,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T14:06:00,2026-06-09T14:25:00,2026-06-11T00:06:00,0,[],440
XFPU0000117:GATE_READY,XFPU0000117,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T14:09:00,2026-06-09T14:17:00,2026-06-11T19:48:00,0,"[""XFPU0000117:DISCHARGE""]",478
COFU0000118:GATE_READY,COFU0000118,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T14:10:00,2026-06-09T14:18:00,2026-06-11T06:54:00,0,"[""COFU0000118:DISCHARGE""]",403
NLVU0000102:RECEIVE,NLVU0000102,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T14:16:00,2026-06-09T14:56:00,2026-06-11T18:18:00,0,"[""NLVU0000102:DRAY_IN""]",346
OOYU0000103:STORAGE_PICK,OOYU0000103,warehouse_storage_pick,WH-02,WH-02_CROSSDOCK,2026-06-09T14:17:00,2026-06-09T17:50:00,2026-06-11T07:24:00,0,"[""OOYU0000103:RECEIVE""]",357
XFPU0000117:DRAY_IN,XFPU0000117,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T14:17:00,2026-06-09T15:46:00,2026-06-11T19:48:00,0,"[""XFPU0000117:GATE_READY""]",470
XVFU0000115:DISCHARGE,XVFU0000115,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T14:17:00,2026-06-09T14:30:00,2026-06-11T20:36:00,0,[],398
BZGU0000111:GATE_READY,BZGU0000111,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T14:18:00,2026-06-09T14:30:00,2026-06-11T07:12:00,0,"[""BZGU0000111:DISCHARGE""]",395
COFU0000118:DRAY_IN,COFU0000118,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T14:18:00,2026-06-09T15:13:00,2026-06-11T06:54:00,0,"[""COFU0000118:GATE_READY""]",395
ZDQU0000101:RECEIVE,ZDQU0000101,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T14:24:00,2026-06-09T15:13:00,2026-06-11T13:12:00,0,"[""ZDQU0000101:DRAY_IN""]",328
WXPU0000120:GATE_READY,WXPU0000120,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T14:25:00,2026-06-09T14:36:00,2026-06-11T00:06:00,0,"[""WXPU0000120:DISCHARGE""]",421
BZGU0000111:DRAY_IN,BZGU0000111,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T14:30:00,2026-06-09T15:56:00,2026-06-11T07:12:00,0,"[""BZGU0000111:GATE_READY""]",383
PWEU0000106:GATE_READY,PWEU0000106,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T14:30:00,2026-06-09T14:41:00,2026-06-10T18:42:00,0,"[""PWEU0000106:DISCHARGE""]",390
SUGU0000096:GATE_READY,SUGU0000096,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T14:30:00,2026-06-09T14:42:00,2026-06-11T23:42:00,0,"[""SUGU0000096:DISCHARGE""]",393
WXPU0000120:DRAY_IN,WXPU0000120,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T14:36:00,2026-06-09T15:54:00,2026-06-11T00:06:00,0,"[""WXPU0000120:GATE_READY""]",410
XVFU0000115:GATE_READY,XVFU0000115,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T14:36:00,2026-06-09T14:43:00,2026-06-11T20:36:00,0,"[""XVFU0000115:DISCHARGE""]",385
QIZU0000113:RECEIVE,QIZU0000113,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T14:37:00,2026-06-09T15:12:00,2026-06-11T14:24:00,0,"[""QIZU0000113:DRAY_IN""]",351
PWEU0000106:DRAY_IN,PWEU0000106,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T14:41:00,2026-06-09T16:04:00,2026-06-10T18:42:00,0,"[""PWEU0000106:GATE_READY""]",379
TCBU0000087:DISCHARGE,TCBU0000087,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T14:41:00,2026-06-09T15:03:00,2026-06-11T13:48:00,0,[],383
BTEU0000116:GATE_READY,BTEU0000116,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T14:42:00,2026-06-09T14:50:00,2026-06-11T19:42:00,0,"[""BTEU0000116:DISCHARGE""]",383
SUGU0000096:DRAY_IN,SUGU0000096,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T14:42:00,2026-06-09T15:48:00,2026-06-11T23:42:00,0,"[""SUGU0000096:GATE_READY""]",381
JNAU0000108:DISCHARGE,JNAU0000108,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T14:43:00,2026-06-09T14:56:00,2026-06-11T15:54:00,0,[],377
XVFU0000115:DRAY_IN,XVFU0000115,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T14:43:00,2026-06-09T16:17:00,2026-06-11T20:36:00,0,"[""XVFU0000115:GATE_READY""]",378
MZRU0000072:DRAY_OUT,MZRU0000072,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T14:47:00,2026-06-09T16:01:00,2026-06-10T13:18:00,0,"[""MZRU0000072:OUTBOUND""]",114
BIPU0000050:DELIVERY,BIPU0000050,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T14:49:00,2026-06-09T15:12:00,2026-06-10T05:06:00,0,"[""BIPU0000050:DRAY_OUT""]",23
BTEU0000116:DRAY_IN,BTEU0000116,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T14:50:00,2026-06-09T16:00:00,2026-06-11T19:42:00,0,"[""BTEU0000116:GATE_READY""]",375
RVZU0000090:DISCHARGE,RVZU0000090,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T14:50:00,2026-06-09T15:11:00,2026-06-10T17:06:00,0,[],369
PBUU0000109:RECEIVE,PBUU0000109,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T14:53:00,2026-06-09T15:38:00,2026-06-10T19:00:00,0,"[""PBUU0000109:DRAY_IN""]",340
ZUUU0000098:DISCHARGE,ZUUU0000098,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T14:56:00,2026-06-09T15:19:00,2026-06-11T14:54:00,0,[],369
BUKU0000112:RECEIVE,BUKU0000112,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T14:58:00,2026-06-09T15:45:00,2026-06-11T23:18:00,0,"[""BUKU0000112:DRAY_IN""]",345
WNFU0000114:DISCHARGE,WNFU0000114,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T15:03:00,2026-06-09T15:25:00,2026-06-11T22:30:00,0,[],368
JNAU0000108:GATE_READY,JNAU0000108,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T15:11:00,2026-06-09T15:21:00,2026-06-11T15:54:00,0,"[""JNAU0000108:DISCHARGE""]",364
QAVU0000058:DELIVERY,QAVU0000058,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T15:11:00,2026-06-09T15:53:00,2026-06-10T14:54:00,0,"[""QAVU0000058:DRAY_OUT""]",42
RYNU0000051:DELIVERY,RYNU0000051,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T15:11:00,2026-06-09T15:34:00,2026-06-11T08:12:00,0,"[""RYNU0000051:DRAY_OUT""]",23
COFU0000118:RECEIVE,COFU0000118,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T15:13:00,2026-06-09T16:00:00,2026-06-11T06:54:00,0,"[""COFU0000118:DRAY_IN""]",340
HJDU0000107:RECEIVE,HJDU0000107,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T15:17:00,2026-06-09T15:58:00,2026-06-10T20:48:00,0,"[""HJDU0000107:DRAY_IN""]",310
TCBU0000087:GATE_READY,TCBU0000087,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T15:19:00,2026-06-09T15:28:00,2026-06-11T13:48:00,0,"[""TCBU0000087:DISCHARGE""]",361
JNAU0000108:DRAY_IN,JNAU0000108,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T15:21:00,2026-06-09T16:40:00,2026-06-11T15:54:00,0,"[""JNAU0000108:GATE_READY""]",354
VQCU0000100:DISCHARGE,VQCU0000100,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T15:21:00,2026-06-09T15:45:00,2026-06-11T03:06:00,0,[],359
UNEU0000039:DELIVERY,UNEU0000039,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T15:23:00,2026-06-09T15:45:00,2026-06-10T02:00:00,0,"[""UNEU0000039:DRAY_OUT""]",22
WQDU0000104:DISCHARGE,WQDU0000104,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T15:25:00,2026-06-09T15:38:00,2026-06-11T08:30:00,0,[],357
RVZU0000090:GATE_READY,RVZU0000090,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T15:28:00,2026-06-09T15:37:00,2026-06-10T17:06:00,0,"[""RVZU0000090:DISCHARGE""]",348
TCBU0000087:DRAY_IN,TCBU0000087,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T15:28:00,2026-06-09T16:44:00,2026-06-11T13:48:00,0,"[""TCBU0000087:GATE_READY""]",352
HKYU0000092:DISCHARGE,HKYU0000092,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T15:37:00,2026-06-09T16:00:00,2026-06-11T09:18:00,0,[],347
RVZU0000090:DRAY_IN,RVZU0000090,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T15:37:00,2026-06-09T16:58:00,2026-06-10T17:06:00,0,"[""RVZU0000090:GATE_READY""]",339
ZUUU0000098:GATE_READY,ZUUU0000098,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T15:38:00,2026-06-09T15:50:00,2026-06-11T14:54:00,0,"[""ZUUU0000098:DISCHARGE""]",346
